12:41:13,12:41:57,EntranceReubenHecht
12:46:54,12:48:15,EntranceReubenHecht
12:48:30,12:49:16,SymbolsJewishMenorah
12:49:16,12:50:18,EntranceReubenHecht
12:50:28,12:51:56,PersianCult
12:51:56,12:52:05,EntranceReubenHecht
12:52:10,12:53:52,PersianCult
12:55:26,12:56:41,PersianCult
12:57:17,12:58:19,ChalcolitePeriod
12:58:19,12:58:39,JerusalemPhoto
13:00:00,13:00:03,SymbolsJewishMenorah
13:00:37,13:01:18,MaterialCultures
13:01:49,13:02:08,ChalcolitePeriod
13:02:48,13:03:51,Anthropoids
13:03:59,13:04:07,ColumnNearCoffins
13:04:46,13:06:25,JewishCoffins
13:07:59,13:08:17,JewishCoffins
13:10:07,13:10:32,MenorahJewishEpigraphy
13:12:01,13:13:03,RomanDivinitiesStatuettes
13:14:15,13:15:04,ColumnNearCoffins
13:15:26,13:16:16,CanaaniteStelae
13:16:16,13:16:34,ClayAmphorae
13:16:34,13:17:28,DuckBoxIvories
13:17:58,13:17:58,IvoryWomanPhoenician
13:18:03,13:18:03,CanaaniteStelae
13:18:29,13:18:29,IvoryWomanPhoenician
13:19:03,13:19:09,DuckBoxIvories
13:19:15,13:20:59,CanaaniteStelae
13:21:05,13:21:08,DuckBoxIvories
13:23:13,13:23:17,EntranceGallileeRebellion
13:23:42,13:23:44,EntranceGallileeRebellion
13:25:13,13:25:13,BronzeTools
13:28:04,13:28:04,ShipFront
13:28:59,13:29:06,ShipFront
13:29:22,13:29:22,ShipBigScreen
13:29:32,13:29:34,ShipFront
13:31:09,13:32:17,MaritimeCommerce
13:02:07,13:03:07,Anthropoids
13:32:20,13:32:20,BronzeTools
13:34:05,13:34:13,GlassOvenVessels
13:34:23,13:34:23,WoodenTools
13:34:31,13:34:36,EverydayPottery
13:34:44,13:34:59,ReligionAndCult
13:35:15,13:35:28,EverydayPottery
13:35:33,13:35:33,BuildingMethodsAndFacilities
13:35:56,13:36:15,EverydayPottery
13:36:44,13:36:52,MaritimeCommerce
13:36:58,13:36:58,CraftsAndArts
13:37:02,13:37:04,ImportedPottery
13:37:24,13:37:25,CraftsAndArts
13:37:31,13:37:32,Phoenicians
13:37:38,13:37:38,MaterialCultures

presentations 
12:46:54,12:47:06,EntranceReubenHecht,129,User
12:48:30,12:49:16,SymbolsJewishMenorah,132,System
12:50:28,12:51:56,PersianCult,310,System
12:52:10,12:53:52,PersianCult,314,System
12:57:17,12:58:19,ChalcolitePeriod,235,System
13:02:48,13:03:51,Anthropoids,182,System
13:15:26,13:16:16,CanaaniteStelae,146,System
13:16:34,13:17:28,DuckBoxIvories,151,System
13:31:09,13:32:17,MaritimeCommerce,15,System
13:02:07,13:03:07,Anthropoids,181,User

events 
