10:45:07,10:45:11,EntranceReubenHecht
10:45:15,10:45:28,SymbolsJewishMenorah
10:45:42,10:45:49,MaterialCultures
10:45:49,10:46:05,SymbolsJewishMenorah
10:46:13,10:46:25,MaterialCultures

presentations 
10:45:42,10:45:49,MaterialCultures,165,User
10:46:13,10:46:25,MaterialCultures,165,User
10:47:48,10:47:54,ShipFront,63,User
10:47:56,10:48:57,ShipFront,125,System
10:49:13,10:49:20,ShipFront,126,User
10:49:34,10:50:16,ShipFront,127,System

events 
