12:04:03,12:05:03,JerusalemPhoto
12:05:03,12:05:35,SymbolsJewishMenorah
12:05:35,12:06:20,JerusalemPhoto
12:06:39,12:06:39,MenorahJewishEpigraphy
12:06:48,12:07:54,MaterialCultures
12:07:54,12:07:57,SymbolsJewishMenorah
12:08:08,12:08:30,JerusalemPhoto
12:08:35,12:08:44,PersianCult
12:08:50,12:09:28,JerusalemPhoto
12:09:43,12:09:44,PersianCult
12:09:49,12:10:47,ChalcolitePeriod
12:10:47,12:10:58,JerusalemPhoto
12:11:05,12:11:28,MaterialCultures
12:11:31,12:12:36,ChalcolitePeriod
12:12:43,12:12:51,MaterialCultures
12:13:12,12:14:39,ChalcolitePeriod
12:15:22,12:15:26,ChalcolitePeriod
12:16:40,12:16:40,ChalcolitePeriod
12:16:52,12:18:12,JewishCoffins
12:18:15,12:18:15,ChalcolitePeriod
12:18:31,12:19:26,RomanDivinitiesStatuettes
12:19:26,12:19:31,UpperFloorEntrance
12:19:31,12:20:27,JewishCoffins
12:20:32,12:20:33,ColumnNearCoffins
12:20:37,12:20:37,JewishCoffins
12:20:46,12:21:02,ColumnNearCoffins
12:21:28,12:21:48,JewishCoffins
12:21:54,12:22:45,EntranceReubenHecht
12:22:54,12:24:06,RomanDivinitiesStatuettes
12:24:11,12:24:15,JewishCoffins
12:24:21,12:24:42,Anthropoids
12:24:48,12:24:54,JewishCoffins
12:24:58,12:26:11,ColumnNearCoffins
12:26:48,12:27:56,IvoryWomanPhoenician
12:27:56,12:29:47,AnimalModels
12:29:54,12:29:57,ClayAmphorae
12:30:02,12:30:03,IvoryWomanPhoenician
12:30:38,12:30:39,ClayAmphorae
12:30:44,12:30:49,IvoryWomanPhoenician
12:30:59,12:31:13,ClayAmphorae
12:31:17,12:31:27,IvoryWomanPhoenician
12:31:30,12:31:38,ClayAmphorae
12:31:42,12:31:47,IvoryWomanPhoenician
12:32:25,12:32:25,ClayAmphorae
12:32:29,12:32:37,IvoryWomanPhoenician
12:32:41,12:34:09,DuckBoxIvories
12:34:59,12:35:05,DuckBoxIvories
12:35:08,12:35:14,EntranceGallileeRebellion
12:35:43,12:36:04,BronzeTools
12:36:14,12:36:45,EntranceGallileeRebellion
12:36:54,12:36:54,BronzeTools
12:40:29,12:40:34,ShipEntrance
12:40:42,12:42:23,ShipFront
12:42:28,12:43:32,CraftsAndArts
12:43:39,12:44:15,GlassOvenVessels
12:44:33,12:45:37,Jerusalem
12:46:49,12:49:11,Jerusalem
12:49:11,12:49:23,UpperFloorEntrance
12:49:36,12:49:38,Jerusalem
12:50:00,12:51:20,Jerusalem
12:52:04,12:52:09,Jerusalem
12:52:53,12:52:53,Jerusalem
12:53:23,12:55:41,Cyprus
12:55:51,12:56:25,TempleMount
12:56:36,12:57:21,Gems
12:57:38,12:58:10,Cyprus
12:58:15,12:59:30,Weights
12:20:33,12:21:33,JewishCoffins
13:00:12,13:00:12,Cyprus
13:00:34,13:00:38,Gems
13:00:54,13:00:55,Weights
13:00:59,13:01:00,Gems
13:01:47,13:02:04,TempleMount
13:02:11,13:02:12,Gems
13:02:40,13:02:41,Gems
13:02:54,13:03:03,Weights
13:03:26,13:03:36,Weights
13:04:30,13:04:53,Weights
13:05:50,13:05:57,Coins

presentations 
12:04:03,12:05:03,JerusalemPhoto,137,System
12:05:35,12:06:20,JerusalemPhoto,138,System
12:06:48,12:07:54,MaterialCultures,165,System
12:09:49,12:10:47,ChalcolitePeriod,235,System
12:11:31,12:12:36,ChalcolitePeriod,236,System
12:13:27,12:14:39,ChalcolitePeriod,144,System
12:16:52,12:18:12,JewishCoffins,169,System
12:18:31,12:19:26,RomanDivinitiesStatuettes,208,System
12:19:31,12:20:27,JewishCoffins,209,System
12:21:54,12:22:45,EntranceReubenHecht,128,System
12:26:48,12:27:56,IvoryWomanPhoenician,166,System
12:42:28,12:43:32,CraftsAndArts,46,System
12:43:39,12:44:15,GlassOvenVessels,47,System
12:44:33,12:45:37,Jerusalem,165,System
12:46:49,12:47:56,Jerusalem,281,System
12:47:59,12:49:11,Jerusalem,282,System
12:50:00,12:51:20,Jerusalem,283,System
12:53:23,12:54:30,Cyprus,271,System
12:54:33,12:55:41,Cyprus,272,System
12:56:36,12:57:21,Gems,293,System
12:58:15,12:59:30,Weights,296,System
12:20:33,12:21:33,JewishCoffins,171,User

events 
