11:18:16,11:18:22,MaterialCultures
11:19:20,11:19:21,Phoenicians
11:19:21,11:20:28,ShipBack
11:20:30,11:20:34,ReligionAndCult
11:20:58,11:21:48,MaritimeArcheology
11:22:03,11:22:06,WoodenTools
11:22:06,11:22:48,Pottery
11:23:17,11:23:18,ShipEntrance
11:23:24,11:23:58,ShipFront
11:24:11,11:24:18,Pottery
11:24:45,11:25:54,ShipBack
11:25:58,11:26:08,Pottery
11:26:12,11:26:17,MaritimeArcheology
11:26:18,11:26:29,ShipFront
11:26:36,11:26:40,CarpenterTools
11:26:59,11:27:05,Pottery
11:27:34,11:27:39,Pottery
11:27:39,11:28:39,ShipFront
11:28:44,11:30:30,ShipBack
11:30:34,11:30:45,ShipFront
11:30:49,11:31:03,ShipBack
11:31:08,11:31:27,ShipFront
11:31:31,11:31:32,ShipBigScreen
11:31:38,11:31:49,ShipFront
11:31:53,11:31:53,ShipBack
11:31:58,11:32:49,ShipFront
11:35:37,11:40:17,BronzeTools
11:41:03,11:41:55,ClayAmphorae
11:42:24,11:42:25,MaterialCultures
11:43:31,11:44:50,RomanDivinitiesStatuettes
11:45:14,11:45:16,CanaaniteStelae
11:45:24,11:46:14,RomanDivinitiesStatuettes
11:47:35,11:47:35,ColumnNearCoffins
11:48:17,11:49:17,MenorahJewishEpigraphy
11:49:37,11:50:11,Anthropoids
11:51:33,11:51:38,LeadCoffinMosaic
11:52:01,11:52:01,ColumnNearCoffins
11:53:10,11:53:17,Anthropoids
11:53:32,11:53:32,JewishCoffins
11:54:06,11:54:15,JewishCoffins
11:54:37,11:54:41,RomanDivinitiesStatuettes
11:55:22,11:55:22,ColumnNearCoffins
11:55:33,11:55:33,ChalcolitePeriod
12:05:44,12:05:45,MaterialCultures
12:05:49,12:06:35,Phoenicians
12:07:12,12:07:18,MaterialCultures
12:07:28,12:07:29,PersianCult
12:07:34,12:07:56,SymbolsJewishMenorah
12:08:02,12:08:41,EntranceReubenHecht
12:09:04,12:09:17,EntranceReubenHecht
12:09:17,12:10:17,LeadCoffinMosaic

presentations 
11:19:21,11:20:28,ShipBack,53,System
11:20:58,11:21:48,MaritimeArcheology,126,System
11:22:06,11:22:48,Pottery,87,System
11:24:52,11:25:54,ShipBack,68,System
11:26:18,11:26:29,ShipFront,69,User
11:27:39,11:28:26,ShipFront,70,System
11:35:37,11:36:25,BronzeTools,192,System
11:41:03,11:41:55,ClayAmphorae,146,System
11:43:31,11:44:50,RomanDivinitiesStatuettes,169,System
11:45:24,11:46:14,RomanDivinitiesStatuettes,181,System
11:48:17,11:49:17,MenorahJewishEpigraphy,233,User
12:09:17,12:10:17,LeadCoffinMosaic,197,User
11:52:42,11:53:42,Jerusalem,281,User

events 
