13:43:11,13:45:38,PersianCult
13:46:08,13:47:47,PersianCult
13:47:47,13:47:56,SymbolsJewishMenorah
13:47:56,13:50:42,PersianCult
13:54:55,13:54:55,PersianCult
13:59:03,13:59:03,MaterialCultures
14:16:16,14:17:36,JewishCoffins
14:17:45,14:18:18,Anthropoids
14:18:18,14:19:25,JewishCoffins
14:20:15,14:21:12,MaterialCultures
14:21:21,14:22:35,JewishCoffins
14:23:36,14:23:37,Anthropoids
14:23:53,14:24:29,JewishCoffins
14:24:51,14:24:52,JewishCoffins
14:25:21,14:25:29,Anthropoids
14:25:45,14:25:56,JewishCoffins
14:27:14,14:27:15,Anthropoids
14:27:24,14:27:25,ColumnNearCoffins
14:34:01,14:35:16,ShipFront
14:35:19,14:35:26,EntranceGallileeRebellion
14:35:30,14:36:34,ShipFront
14:38:31,14:38:34,ShipEntrance
14:38:37,14:38:51,ShipFront
14:39:16,14:39:28,ShipFront
14:42:16,14:42:19,ShipBack
14:43:02,14:43:05,ShipFront
14:43:09,14:43:42,ShipBigScreen
14:43:48,14:43:52,ShipEntrance
14:49:04,14:49:07,UpperFloorEntrance
15:03:55,15:03:55,MaterialCultures

presentations 
13:43:11,13:44:39,PersianCult,310,System
13:45:19,13:45:38,PersianCult,314,User
13:46:08,13:47:47,PersianCult,314,System
13:47:56,13:49:36,PersianCult,315,System
13:49:46,13:50:42,PersianCult,316,User
14:16:16,14:17:36,JewishCoffins,169,System
14:17:45,14:18:18,Anthropoids,172,User
14:20:15,14:21:12,MaterialCultures,181,System
14:34:01,14:35:16,ShipFront,56,System
14:35:30,14:36:34,ShipFront,57,System

events 
