12:55:05,12:56:04,ShipFront
12:56:04,12:56:12,SymbolsJewishMenorah
12:56:25,12:57:15,Pottery
12:57:52,12:58:17,ShipFront
13:00:43,13:01:19,ShipBack
13:01:22,13:01:48,Pottery
13:04:26,13:04:31,ShipBack
13:06:01,13:06:20,ShipBack
13:09:36,13:10:30,Pottery
13:10:30,13:10:50,ShipBack
13:13:08,13:13:09,ShipBack
13:13:41,13:13:58,ShipFront
13:13:58,13:14:48,Pottery
13:15:09,13:15:09,Pottery
13:15:31,13:17:52,Pottery
13:17:56,13:18:07,MaritimeArcheology
13:18:10,13:18:12,Pottery
13:18:31,13:18:36,MaritimeArcheology
13:18:42,13:18:51,Pottery
13:18:55,13:19:01,MaritimeArcheology
13:19:06,13:19:08,Pottery
13:19:13,13:19:16,MaritimeArcheology
13:19:23,13:22:08,Pottery
13:22:31,13:22:32,MaritimeArcheology
13:23:43,13:23:45,Pottery
13:23:51,13:25:56,MaritimeArcheology
13:26:07,13:26:26,Pottery
13:26:32,13:27:14,MaritimeArcheology
13:27:21,13:27:31,Pottery
13:27:36,13:27:39,MaritimeArcheology
13:27:39,13:28:12,WoodenTools
13:28:12,13:29:05,Pottery
13:29:05,13:30:08,WoodenTools
13:30:13,13:30:25,ShipFront
13:30:25,13:31:19,WoodenTools
13:31:21,13:31:23,ShipEntrance
13:31:53,13:31:54,ShipEntrance
13:33:20,13:33:20,PhoenicianWriting1
13:33:31,13:33:31,WoodenTools
13:36:00,13:37:15,MosaicfromSynagogue
13:37:15,13:40:37,GlassOvenVessels
13:40:48,13:40:52,MaterialCultures
13:41:42,13:41:43,MosaicfromSynagogue
13:44:54,13:46:54,MaterialCultures
13:15:40,13:16:40,MaritimeArcheology
13:58:15,13:58:16,SymbolsJewishMenorah
13:58:27,13:58:28,EntranceReubenHecht

presentations 
12:55:05,12:56:04,ShipFront,52,System
12:56:25,12:57:15,Pottery,73,System
13:09:36,13:10:30,Pottery,55,System
13:13:58,13:14:48,Pottery,84,System
13:27:39,13:28:12,WoodenTools,162,User
13:29:05,13:30:08,WoodenTools,187,System
13:30:25,13:31:19,WoodenTools,188,System
13:36:00,13:37:15,MosaicfromSynagogue,159,System
13:44:54,13:45:13,MaterialCultures,165,User
13:46:05,13:46:54,MaterialCultures,165,User
13:15:40,13:16:40,MaritimeArcheology,87,User

events 
