12:55:11,12:55:26,EntranceReubenHecht
12:55:26,12:56:38,MaterialCultures
12:56:38,12:56:45,SymbolsJewishMenorah
12:58:37,12:58:48,JerusalemPhoto
12:59:48,12:59:59,JerusalemPhoto
12:59:59,13:02:11,CanaaniteStelae
13:03:17,13:04:17,IvoryWomanPhoenician
13:04:17,13:05:54,CanaaniteStelae
13:07:16,13:07:47,CanaaniteStelae
13:08:33,13:09:27,AnimalModels
13:09:27,13:10:22,IvoryWomanPhoenician
13:10:22,13:11:28,JewishCoffins
13:12:06,13:13:26,Anthropoids
13:13:26,13:14:39,JewishCoffins
13:15:27,13:16:33,ChalcolitePeriod
13:16:33,13:17:42,MenorahJewishEpigraphy
13:18:06,13:18:31,MenorahJewishEpigraphy
13:20:58,13:21:21,ChalcolitePeriod
13:21:55,13:21:56,ChalcolitePeriod
13:24:20,13:26:07,GlassOvenVessels
13:29:25,13:29:25,EntranceReubenHecht
13:29:29,13:29:32,SymbolsJewishMenorah
13:29:49,13:29:50,MaterialCultures
13:30:01,13:31:01,GlassOvenVessels

presentations 
12:55:26,12:56:38,MaterialCultures,165,System
12:59:59,13:00:51,CanaaniteStelae,146,System
13:00:58,13:02:11,CanaaniteStelae,254,System
13:03:17,13:04:17,IvoryWomanPhoenician,244,System
13:08:33,13:09:27,AnimalModels,175,System
13:10:22,13:11:28,JewishCoffins,170,System
13:12:06,13:13:26,Anthropoids,232,System
13:13:38,13:14:39,JewishCoffins,181,System
13:15:27,13:16:33,ChalcolitePeriod,236,System
13:24:20,13:25:54,GlassOvenVessels,158,System
13:35:09,13:36:45,Gems,294,System

events 
