11:02:24,11:03:10,EntranceReubenHecht
11:03:15,11:03:20,SymbolsJewishMenorah
11:03:20,11:05:00,PersianCult
11:06:00,11:07:15,PersianCult
11:07:16,11:07:22,SymbolsJewishMenorah
11:07:22,11:08:52,PersianCult
11:09:42,11:10:13,PersianCult
11:10:40,11:11:25,PersianCult
11:11:25,11:12:11,JerusalemPhoto
11:14:52,11:15:07,PersianCult
11:15:32,11:16:34,CraftsAndArts
11:16:45,11:17:04,MaritimeCommerce
11:17:42,11:18:09,MaterialCultures
11:18:39,11:19:24,MaritimeCommerce
11:19:24,11:19:24,Phoenicians
11:19:55,11:20:54,ImportedPottery
11:20:57,11:20:57,CraftsAndArts
11:21:04,11:22:10,ImportedPottery
11:22:14,11:22:40,MaritimeCommerce
11:23:32,11:25:18,MaritimeCommerce
11:31:09,11:33:19,ShipFront
11:33:19,11:34:09,ShipEntrance
11:34:09,11:35:00,Pottery
11:35:00,11:36:12,ShipFront
11:37:51,11:38:43,ShipFront
11:39:12,11:39:25,ShipBigScreen
11:39:29,11:41:13,ShipFront
11:41:36,11:42:38,IvoryWomanPhoenician
11:42:38,11:43:18,ShipFront
11:46:00,11:46:01,EntranceGallileeRebellion
11:46:22,11:47:53,IvoryWomanPhoenician
11:47:56,11:48:05,ClayAmphorae
11:50:02,11:51:10,UpperFloorEntrance
11:51:10,11:52:16,BronzeTools
11:52:16,11:53:27,UpperFloorEntrance
11:53:55,11:55:02,UpperFloorEntrance
11:19:26,11:20:26,MaritimeCommerce
11:36:13,11:37:13,ShipFront
11:55:02,12:11:43,DuckBoxIvories

presentations 
11:03:20,11:05:00,PersianCult,314,System
11:06:00,11:07:15,PersianCult,312,System
11:07:22,11:08:52,PersianCult,310,System
11:10:00,11:10:13,PersianCult,310,User
11:11:25,11:12:11,JerusalemPhoto,137,User
11:15:32,11:15:49,CraftsAndArts,40,User
11:15:59,11:16:34,CraftsAndArts,40,User
11:16:45,11:17:04,MaritimeCommerce,38,User
11:18:39,11:19:24,MaritimeCommerce,34,System
11:31:09,11:32:16,ShipFront,54,System
11:32:23,11:33:19,ShipFront,53,System
11:34:09,11:35:00,Pottery,56,User
11:35:12,11:36:12,ShipFront,55,System
11:41:36,11:42:38,IvoryWomanPhoenician,245,System
11:50:02,11:51:10,UpperFloorEntrance,304,System
11:52:16,11:53:27,UpperFloorEntrance,304,System
11:53:55,11:55:02,UpperFloorEntrance,304,System
11:19:26,11:20:26,MaritimeCommerce,34,User
11:36:13,11:37:13,ShipFront,53,User

events 
