12:47:17,12:48:36,EntranceReubenHecht
12:48:57,12:49:06,EntranceReubenHecht
12:49:11,12:49:50,SymbolsJewishMenorah
12:50:35,12:50:35,SymbolsJewishMenorah
12:50:35,12:52:15,PersianCult
12:52:46,12:53:06,JerusalemPhoto
12:53:06,12:53:20,SymbolsJewishMenorah
12:53:20,12:53:25,JerusalemPhoto
12:53:25,12:54:09,PersianCult
12:55:39,12:55:43,MaterialCultures
12:56:02,12:56:08,ChalcolitePeriod
12:58:09,12:58:13,ClayAmphorae
12:59:07,12:59:07,CanaaniteStelae
13:03:24,13:04:19,LeadCoffinMosaic
13:04:45,13:05:36,LeadCoffinMosaic
13:06:23,13:06:23,JewishCoffins
13:06:49,13:06:49,JewishCoffins
13:07:12,13:08:23,MaterialCultures
13:09:00,13:09:06,BronzeTools
13:10:19,13:11:12,ShipFront
13:11:38,13:11:39,ShipFront
13:21:51,13:23:04,ShipEntrance
12:54:44,12:55:44,JerusalemPhoto
13:23:46,13:23:49,BuildingMethodsAndFacilities

presentations 
12:47:56,12:48:36,EntranceReubenHecht,129,User
12:50:35,12:50:35,SymbolsJewishMenorah,131,System
12:51:29,12:52:15,PersianCult,132,System
12:52:46,12:53:06,JerusalemPhoto,138,User
12:53:20,12:53:24,JerusalemPhoto,138,User
12:53:25,12:54:09,PersianCult,138,System
13:04:45,13:05:36,LeadCoffinMosaic,197,User
13:07:12,13:08:23,MaterialCultures,174,User
13:10:19,13:11:12,ShipFront,192,System
13:21:51,13:23:04,ShipEntrance,162,System
12:54:44,12:55:44,JerusalemPhoto,137,User

events 
