13:50:03,13:51:10,MenorahJewishEpigraphy
13:51:36,13:51:38,MaterialCultures
13:52:17,13:52:20,LeadCoffinMosaic
13:52:44,13:53:11,JewishCoffins
13:53:36,13:53:38,JewishCoffins
13:53:48,13:54:02,AnimalModels
13:54:14,13:54:33,MenorahJewishEpigraphy
13:54:58,13:55:57,DuckBoxIvories
13:56:02,13:56:16,RomanDivinitiesStatuettes
13:56:21,13:56:54,DuckBoxIvories
13:57:18,13:57:18,ClayAmphorae
13:57:32,13:58:26,BronzeTools
14:00:03,14:00:52,ShipFront
14:00:52,14:01:00,DuckBoxIvories
14:01:00,14:01:34,Pottery
14:03:57,14:03:57,ShipEntrance
14:04:01,14:04:35,ShipFront
14:05:01,14:05:24,ShipFront
14:05:56,14:06:01,Pottery
14:06:19,14:06:35,ShipBack
14:06:39,14:07:03,ShipBigScreen
14:07:03,14:08:03,EverydayPottery
14:09:55,14:10:09,BronzeTools
14:10:48,14:10:48,GlassOvenVessels
14:10:56,14:12:01,UpperFloorEntrance
14:12:06,14:12:07,WoodenTools
14:12:41,14:12:47,CraftsAndArts
14:13:23,14:13:32,BurialTradition2
14:13:36,14:13:36,BuildingMethodsAndFacilities
14:14:12,14:14:13,Phoenicians
14:14:52,14:14:53,MaterialCultures
14:15:09,14:15:11,UpperFloorEntrance

presentations 
13:50:03,13:51:10,MenorahJewishEpigraphy,231,System,3
13:53:48,13:54:02,AnimalModels,176,User
13:54:58,13:55:57,DuckBoxIvories,244,System,3
13:56:21,13:56:54,DuckBoxIvories,146,User
13:57:32,13:58:26,BronzeTools,190,User
14:00:03,14:00:52,ShipFront,126,System,3
14:01:00,14:01:34,Pottery,125,User
14:07:03,14:08:03,EverydayPottery,186,User
14:10:56,14:12:01,UpperFloorEntrance,304,System,4
14:16:09,14:17:37,Coins,268,User

events 
