11:53:50,11:53:50,ChalcolitePeriod
11:55:32,11:55:46,ColumnNearCoffins
11:56:13,11:57:13,DuckBoxIvories
11:58:10,11:59:05,DuckBoxIvories
11:59:05,11:59:17,CanaaniteStelae
11:59:17,12:00:23,DuckBoxIvories
12:01:57,12:03:03,DuckBoxIvories
12:03:46,12:04:31,DuckBoxIvories
12:05:14,12:05:41,DuckBoxIvories
12:06:44,12:06:44,DuckBoxIvories
12:06:55,12:06:55,EntranceGallileeRebellion
12:07:01,12:07:54,DuckBoxIvories
12:09:03,12:09:33,DuckBoxIvories
12:09:33,12:09:42,ShipEntrance
12:09:42,12:09:47,DuckBoxIvories
12:15:00,12:15:04,DuckBoxIvories
12:15:04,12:18:22,ShipFront
12:18:55,12:21:06,ShipFront
12:21:32,12:22:48,Pottery
12:22:49,12:24:38,ShipFront
12:24:46,12:26:00,ShipEntrance
12:26:00,12:26:16,ShipFront
12:26:21,12:26:36,ShipBigScreen
12:26:54,12:27:07,ShipFront
12:27:22,12:28:01,Pottery
12:28:03,12:28:15,MaritimeArcheology
12:28:30,12:28:31,Pottery
12:28:50,12:29:05,ShipFront
12:29:09,12:29:09,ShipBigScreen
12:29:13,12:29:14,ShipFront
12:29:18,12:29:21,ShipEntrance
12:31:45,12:32:53,Jerusalem
12:32:53,12:32:55,DuckBoxIvories
12:32:55,12:34:08,Jerusalem
12:34:10,12:35:32,Coins
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:35:32,12:35:30,MaterialCultures
12:51:31,12:51:44,Coins
12:52:23,12:52:30,Coins
12:55:01,12:56:14,Coins
12:56:41,12:57:53,Coins
12:58:13,12:59:26,Coins
13:00:07,13:01:49,Coins
13:08:27,13:08:39,Coins
13:08:43,13:08:51,Coins
13:09:03,13:09:09,Coins
13:09:16,13:09:22,Coins
13:09:24,13:09:33,Coins
13:10:14,13:10:24,Coins
13:11:38,13:12:48,Coins
13:25:28,13:25:43,EntranceReubenHecht
13:25:56,13:26:10,EntranceReubenHecht

presentations 
11:56:13,11:57:13,DuckBoxIvories,147,System
11:58:10,11:59:05,DuckBoxIvories,151,System
11:59:17,12:00:23,DuckBoxIvories,154,System
12:01:57,12:03:03,DuckBoxIvories,154,System
12:03:46,12:04:31,DuckBoxIvories,152,User
12:05:20,12:05:41,DuckBoxIvories,151,User
12:07:01,12:07:49,DuckBoxIvories,153,System
12:09:03,12:09:33,DuckBoxIvories,153,User
12:09:42,12:09:47,DuckBoxIvories,240,User
12:15:00,12:15:04,DuckBoxIvories,153,User
12:17:18,12:18:22,ShipFront,63,System
12:18:55,12:20:00,ShipFront,63,System
12:20:05,12:21:06,ShipFront,125,System
12:21:32,12:22:48,Pottery,56,System
12:24:46,12:26:00,ShipEntrance,162,System
12:31:45,12:32:53,Jerusalem,281,System
12:32:55,12:34:08,Jerusalem,282,System
12:34:10,12:35:32,Coins,283,System
12:51:31,12:51:44,Coins,267,User
12:52:23,12:52:30,Coins,266,User
12:55:01,12:56:14,Coins,267,System
12:56:41,12:57:53,Coins,267,System
12:58:13,12:59:26,Coins,267,System
13:00:07,13:01:49,Coins,268,System
13:08:27,13:08:39,Coins,267,User
13:08:43,13:08:51,Coins,269,User
13:09:03,13:09:09,Coins,270,User
13:09:16,13:09:22,Coins,270,User
13:09:24,13:09:33,Coins,270,User
13:10:14,13:10:24,Coins,270,User
13:11:38,13:12:48,Coins,268,User
13:25:28,13:25:43,EntranceReubenHecht,128,User
13:25:56,13:26:10,EntranceReubenHecht,128,User
13:12:58,13:13:58,Coins,268,User

events 
