14:12:09,14:12:19,EntranceReubenHecht
14:12:19,14:13:23,MaterialCultures
14:13:30,14:13:34,PersianCult
14:13:43,14:14:11,SymbolsJewishMenorah
14:14:11,14:14:47,MaterialCultures
14:15:56,14:16:02,PersianCult
14:16:12,14:16:12,JerusalemPhoto
14:16:38,14:17:15,JerusalemPhoto
14:17:23,14:18:36,MaterialCultures
14:19:00,14:19:19,ChalcolitePeriod
14:19:19,14:21:27,CanaaniteStelae
14:21:27,14:22:38,EntranceGallileeRebellion
14:22:38,14:23:45,IvoryWomanPhoenician
14:23:45,14:23:56,DuckBoxIvories
14:24:17,14:24:32,ClayAmphorae
14:24:32,14:24:37,CanaaniteStelae
14:24:37,14:25:36,ClayAmphorae
14:25:36,14:25:50,IvoryWomanPhoenician
14:25:55,14:27:03,ClayAmphorae
14:27:03,14:27:24,IvoryWomanPhoenician
14:27:56,14:28:29,IvoryWomanPhoenician
14:28:33,14:28:33,ClayAmphorae
14:28:37,14:29:20,IvoryWomanPhoenician
14:29:24,14:30:28,ClayAmphorae
14:31:19,14:31:22,AnimalModels
14:33:43,14:34:02,JewishCoffins
14:34:02,14:34:08,ColumnNearCoffins
14:34:08,14:35:13,JewishCoffins
14:35:13,14:35:15,ColumnNearCoffins
14:35:19,14:35:19,RomanDivinitiesStatuettes
14:35:28,14:35:34,Anthropoids
14:35:40,14:35:46,JewishCoffins
14:36:39,14:37:28,LeadCoffinMosaic
14:37:39,14:38:30,JewishCoffins
14:38:30,14:39:46,ChalcolitePeriod
14:39:47,14:39:59,ColumnNearCoffins
14:40:03,14:40:12,JewishCoffins
14:40:19,14:40:36,LeadCoffinMosaic
14:40:36,14:41:53,MaterialCultures
14:41:53,14:41:57,LeadCoffinMosaic
14:42:13,14:43:05,ChalcolitePeriod
14:43:10,14:43:57,CraftsAndArts
14:43:57,14:44:06,MaterialCultures
14:44:27,14:44:43,MaterialCultures
14:44:47,14:45:56,BuildingMethodsAndFacilities
14:46:41,14:47:41,BurialTradition2
14:27:12,14:28:12,ClayAmphorae
14:47:57,14:48:04,CraftsAndArts
14:48:10,14:48:13,ImportedPottery
14:48:18,14:48:25,CraftsAndArts
14:48:29,14:48:41,ImportedPottery
14:48:45,14:48:51,BuildingMethodsAndFacilities
14:48:55,14:49:01,CraftsAndArts
14:49:06,14:49:10,EverydayPottery
14:49:31,14:49:35,EverydayPottery
14:49:41,14:49:42,MaritimeCommerce
14:49:46,14:50:22,BuildingMethodsAndFacilities
14:50:26,14:50:27,MaritimeCommerce
14:50:31,14:50:35,PhoenicianWriting1
14:50:39,14:51:32,BurialTradition2
14:51:36,14:51:36,PhoenicianWriting1
14:51:40,14:51:45,BurialTradition2
14:51:58,14:52:12,PhoenicianWriting1
14:52:16,14:52:27,ReligionAndCult
14:52:55,14:52:57,GlassOvenVessels
14:53:02,14:53:06,Phoenicians
14:54:23,14:55:09,BronzeTools
14:55:38,14:56:13,MosaicfromSynagogue
14:56:18,14:57:07,GlassOvenVessels
14:57:30,14:57:44,WoodenTools
14:57:55,14:58:05,PhoenicianWriting1
14:58:12,14:58:14,WoodenTools
14:58:18,14:58:28,PhoenicianWriting1
14:58:32,14:58:35,WoodenTools
15:00:18,15:00:23,GlassOvenVessels
15:00:26,15:00:49,MosaicfromSynagogue
15:00:53,15:01:02,MaterialCultures
15:01:15,15:01:19,PersianCult
15:01:23,15:01:27,SymbolsJewishMenorah
15:01:34,15:07:46,EntranceReubenHecht

presentations 
14:12:19,14:13:23,MaterialCultures,137,System,5
14:14:11,14:14:47,MaterialCultures,165,User,5
14:19:19,14:20:16,CanaaniteStelae,235,System,5
14:20:34,14:21:27,CanaaniteStelae,146,System,5
14:22:38,14:23:45,IvoryWomanPhoenician,155,System,5
14:24:17,14:24:32,ClayAmphorae,155,User
14:24:37,14:25:36,ClayAmphorae,244,System,5
14:25:58,14:27:03,ClayAmphorae,166,System,5
14:33:43,14:34:02,JewishCoffins,169,User
14:34:08,14:35:13,JewishCoffins,170,System,5
14:36:39,14:37:28,LeadCoffinMosaic,198,System,5
14:38:30,14:39:46,ChalcolitePeriod,144,System,5
14:40:36,14:41:53,MaterialCultures,165,System,5
14:43:10,14:43:57,CraftsAndArts,49,System,5
14:44:47,14:45:56,BuildingMethodsAndFacilities,13,System,5
14:46:41,14:47:41,BurialTradition2,29,User
14:27:12,14:28:12,ClayAmphorae,241,User

events 
