12:05:08,12:05:18,EntranceReubenHecht
12:05:57,12:07:39,EntranceReubenHecht
12:07:46,12:08:01,DuckBoxIvories
12:08:01,12:08:46,SymbolsJewishMenorah
12:08:56,12:09:00,PersianCult
12:09:16,12:09:31,JerusalemPhoto
12:09:40,12:10:06,MaterialCultures
12:10:22,12:10:58,MenorahJewishEpigraphy
12:10:58,12:11:05,EntranceGallileeRebellion
12:12:07,12:12:11,CanaaniteStelae
12:12:31,12:13:25,Anthropoids
12:13:25,12:13:32,IvoryWomanPhoenician
12:13:36,12:13:48,ClayAmphorae
12:15:14,12:16:08,JewishCoffins
12:16:23,12:16:42,MenorahJewishEpigraphy
12:17:30,12:17:34,Anthropoids
12:18:08,12:18:11,Anthropoids
12:18:49,12:18:57,JewishCoffins
12:19:14,12:19:32,Pottery
12:18:53,12:19:53,ShipFront
12:19:55,12:19:59,BronzeTools
12:23:36,12:23:37,ShipEntrance
12:23:41,12:24:07,ShipFront
12:24:13,12:24:43,ShipBack
12:28:03,12:28:05,Pottery
12:28:09,12:28:27,ShipBack
12:28:31,12:28:40,ShipFront
12:28:48,12:28:52,ShipBigScreen
12:28:59,12:29:05,ShipEntrance
12:32:32,12:32:32,PhoenicianWriting1
12:33:05,12:33:06,GlassOvenVessels
12:33:13,12:33:14,Phoenicians
12:35:29,12:35:46,MaterialCultures
12:36:04,12:36:05,UpperFloorEntrance
12:38:10,12:38:22,Jerusalem
12:38:29,12:38:48,GreeceEgypt

presentations 
12:07:46,12:08:01,DuckBoxIvories,254,User
12:10:22,12:10:58,MenorahJewishEpigraphy,173,User
12:12:31,12:13:25,Anthropoids,181,System
12:19:14,12:19:32,Pottery,68,User
12:18:53,12:19:53,ShipFront,52,User

events 
