14:40:06,14:40:09,SymbolsJewishMenorah
14:40:21,14:40:21,PersianCult
14:41:00,14:41:50,JerusalemPhoto
14:43:04,14:43:53,MaterialCultures
14:43:53,14:44:52,ImportedPottery
14:44:52,14:45:02,Phoenicians
14:45:26,14:45:32,Phoenicians
14:45:38,14:45:46,BurialTradition2
14:45:46,14:45:51,GlassOvenVessels
14:46:02,14:46:40,PhoenicianWriting1
14:46:40,14:46:59,CraftsAndArts
14:46:59,14:47:48,PhoenicianWriting1
14:47:48,14:47:55,ImportedPottery
14:47:57,14:49:14,PhoenicianWriting1
14:49:17,14:49:28,ImportedPottery
14:49:28,14:50:24,EverydayPottery
14:50:24,14:51:06,BurialTradition2
14:51:18,14:51:28,PhoenicianWriting1
14:51:57,14:53:51,PhoenicianWriting1
14:53:57,14:53:58,ReligionAndCult
14:54:01,14:54:21,PhoenicianWriting1
14:54:27,14:54:28,ReligionAndCult
14:54:32,14:54:45,EverydayPottery
14:54:51,14:54:56,ReligionAndCult
14:55:00,14:55:02,CraftsAndArts
14:55:06,14:55:23,EverydayPottery
14:55:30,14:55:30,WoodenTools
14:55:36,14:55:40,EverydayPottery
14:55:44,14:56:06,PhoenicianWriting1
14:56:47,14:56:50,PhoenicianWriting1
14:57:16,14:58:29,GlassOvenVessels
14:58:29,14:58:37,EverydayPottery
14:58:39,14:59:33,MosaicfromSynagogue
14:59:51,14:59:53,GlassOvenVessels
15:01:52,15:03:52,GlassOvenVessels
15:03:57,15:03:59,MosaicfromSynagogue
15:05:04,15:05:05,MosaicfromSynagogue
15:05:10,15:05:12,BronzeTools
15:05:18,15:05:18,StoneVesselsBowl
15:05:29,15:05:30,ShipEntrance
15:05:34,15:05:52,ShipFront
15:06:38,15:06:48,Pottery
15:06:52,15:07:03,MaritimeArcheology
15:07:07,15:07:07,Pottery
15:07:11,15:07:12,MaritimeArcheology
15:07:17,15:08:33,Pottery
15:08:38,15:09:10,MaritimeArcheology
15:09:14,15:09:23,CarpenterTools
15:09:28,15:09:38,Pottery
15:09:47,15:10:25,ShipFront
15:10:29,15:10:32,ShipBigScreen
15:10:56,15:10:59,ShipEntrance
15:13:49,15:14:49,ChalcolitePeriod
15:15:58,15:16:55,ChalcolitePeriod
15:16:55,15:17:14,BronzeTools
15:18:14,15:19:15,JewishCoffins
15:19:58,15:21:18,JewishCoffins
15:21:18,15:21:20,ColumnNearCoffins
15:21:20,15:22:24,RomanDivinitiesStatuettes
14:41:25,14:42:25,EverydayPottery
15:23:13,15:23:28,RomanDivinitiesStatuettes
15:23:43,15:23:56,JewishCoffins
15:24:11,15:24:24,MenorahJewishEpigraphy
15:24:36,15:24:36,JewishCoffins
15:24:57,15:26:06,JewishCoffins
15:26:26,15:27:17,RomanDivinitiesStatuettes

presentations 
14:43:53,14:44:52,ImportedPottery,35,System
14:45:38,14:45:46,BurialTradition2,31,User
14:46:02,14:46:40,PhoenicianWriting1,31,System
14:46:59,14:47:48,PhoenicianWriting1,18,System
14:47:57,14:49:14,PhoenicianWriting1,24,System
14:49:28,14:50:24,EverydayPottery,1,System
14:57:16,14:58:29,GlassOvenVessels,156,System
14:58:39,14:59:33,MosaicfromSynagogue,157,System
15:13:49,15:14:49,ChalcolitePeriod,151,System
15:15:58,15:16:55,ChalcolitePeriod,235,System
15:18:14,15:19:15,JewishCoffins,212,System
15:19:58,15:21:18,JewishCoffins,169,System
15:21:20,15:22:24,RomanDivinitiesStatuettes,170,System
14:41:25,14:42:25,EverydayPottery,9,User

events 
