13:00:07,13:01:05,SymbolsJewishMenorah
13:02:34,13:02:58,MaterialCultures
13:04:31,13:04:48,ShipFront
13:11:59,13:12:01,ShipEntrance
13:18:15,13:18:16,EntranceGallileeRebellion
13:18:53,13:19:39,CanaaniteStelae
13:20:03,13:21:04,DuckBoxIvories
13:24:19,13:24:19,JewishCoffins
13:24:53,13:27:15,JewishCoffins
13:27:59,13:27:59,ChalcolitePeriod
13:41:04,13:41:24,MaterialCultures
13:42:27,13:42:27,CraftsAndArts
13:42:53,13:42:55,PersianCult
13:43:01,13:43:05,SymbolsJewishMenorah

presentations 
13:00:24,13:01:05,SymbolsJewishMenorah,130,User,4,5
13:19:14,13:19:39,CanaaniteStelae,146,User,5,5
13:20:14,13:21:04,DuckBoxIvories,151,User,5,5
13:24:53,13:25:55,JewishCoffins,170,System,5,5
13:26:00,13:27:15,JewishCoffins,171,System,5,5

events 
