12:55:17,12:55:26,PersianCult
12:58:43,12:58:47,MaterialCultures
12:58:59,12:58:59,ChalcolitePeriod
12:59:19,12:59:23,AnimalModels
13:00:52,13:01:46,ClayAmphorae
13:02:07,13:02:29,CanaaniteStelae
13:02:29,13:02:37,ClayAmphorae
13:02:53,13:03:59,IvoryWomanPhoenician
13:03:59,13:05:05,ClayAmphorae
13:05:12,13:05:14,CanaaniteStelae
13:05:29,13:05:42,IvoryWomanPhoenician
13:06:06,13:06:09,IvoryWomanPhoenician
13:06:48,13:06:59,IvoryWomanPhoenician
13:07:10,13:07:19,CanaaniteStelae
13:07:53,13:07:54,DuckBoxIvories
13:09:34,13:11:32,Pottery
13:11:53,13:12:02,Pottery
13:12:02,13:12:27,ShipFront
13:13:29,13:13:38,ShipFront
13:13:57,13:15:04,Pottery
13:15:10,13:15:10,MaritimeArcheology
13:15:15,13:15:23,CarpenterTools
13:16:03,13:16:20,ShipEntrance
13:16:48,13:17:09,Coins
13:17:09,13:17:12,MosaicfromSynagogue
13:17:35,13:17:37,MaterialCultures
13:18:48,13:18:49,SevenSpecies
13:19:36,13:19:39,Coins
13:33:43,13:36:50,ChalcolitePeriod
13:38:42,13:38:58,GreeceEgypt
13:39:06,13:39:08,Cyprus
13:40:34,13:40:36,Cyprus
13:41:49,13:41:53,Weights
13:42:12,13:42:13,Coins
13:43:11,13:43:15,MaterialCultures
13:45:24,13:45:31,PersianCult
13:45:40,13:45:42,SymbolsJewishMenorah

presentations 
13:00:52,13:01:07,ClayAmphorae,241,User
13:01:09,13:01:46,ClayAmphorae,242,User
13:02:07,13:02:29,CanaaniteStelae,242,User
13:02:53,13:03:59,IvoryWomanPhoenician,155,System,3
13:09:34,13:11:32,Pottery,63,User
13:11:53,13:12:02,Pottery,82,User
13:16:48,13:17:09,Coins,267,User
13:33:43,13:33:53,ChalcolitePeriod,236,User

events 
