12:16:09,12:17:14,MosaicfromSynagogue
12:17:14,12:17:17,JerusalemPhoto
12:17:17,12:18:20,MosaicfromSynagogue
12:18:20,12:18:46,MaterialCultures
12:19:41,12:19:44,BronzeTools
12:19:49,12:20:53,ReligionAndCult
12:20:53,12:20:57,MosaicfromSynagogue
12:20:57,12:21:43,EverydayPottery
12:21:43,12:22:24,GlassOvenVessels
12:22:24,12:23:23,PhoenicianWriting1
12:23:23,12:23:49,WoodenTools
12:23:49,12:24:27,BurialTradition2
12:24:47,12:24:52,ImportedPottery
12:25:04,12:26:39,EverydayPottery
12:26:46,12:26:52,ReligionAndCult
12:26:57,12:27:31,EverydayPottery
12:27:31,12:28:42,StoneVesselsBowl
12:28:42,12:29:35,PhoenicianWriting1
12:29:47,12:30:52,ShipFront
12:31:01,12:32:11,EverydayPottery
12:32:16,12:32:18,ImportedPottery
12:32:22,12:32:24,CraftsAndArts
12:32:35,12:32:44,BronzeTools
12:32:55,12:33:04,StoneVesselsBowl
12:33:04,12:34:10,IvoryWomanPhoenician
12:34:57,12:35:58,ShipFront
12:36:19,12:36:21,ShipFront
12:36:21,12:36:54,OilLamps
12:36:54,12:36:55,MaterialCultures
12:37:14,12:37:14,ChalcolitePeriod
12:38:05,12:38:06,DuckBoxIvories
12:38:12,12:38:15,CanaaniteStelae
12:38:25,12:39:43,IvoryWomanPhoenician
12:39:47,12:40:10,ClayAmphorae
12:40:28,12:40:28,DuckBoxIvories
12:41:59,12:42:07,OilLamps
12:42:43,12:42:43,Jerusalem
12:44:04,12:44:04,Coins
12:47:17,12:53:00,MaterialCultures
12:53:30,12:53:37,DuckBoxIvories
12:53:46,12:53:57,CanaaniteStelae
12:54:05,12:54:12,IvoryWomanPhoenician
12:54:16,12:54:29,ClayAmphorae
12:55:06,12:57:40,RomanDivinitiesStatuettes
12:57:44,12:57:56,MenorahJewishEpigraphy
12:58:28,12:58:30,JewishCoffins
12:58:37,12:58:37,ColumnNearCoffins
12:58:57,12:58:59,JewishCoffins
12:59:03,12:59:08,LeadCoffinMosaic
12:59:19,12:59:21,MaterialCultures
12:59:29,12:59:31,PersianCult
12:59:39,12:59:58,EntranceReubenHecht
13:00:06,13:00:29,RomanDivinitiesStatuettes
13:00:58,13:01:00,JewishCoffins

presentations 
12:16:09,12:17:14,MosaicfromSynagogue,149,System
12:17:17,12:18:20,MosaicfromSynagogue,150,System
12:19:49,12:20:53,ReligionAndCult,2,System
12:20:57,12:21:43,EverydayPottery,3,System
12:22:24,12:23:23,PhoenicianWriting1,8,System
12:23:49,12:24:27,BurialTradition2,31,System
12:25:38,12:26:36,EverydayPottery,19,System
12:27:31,12:28:42,StoneVesselsBowl,178,System
12:29:47,12:30:52,ShipFront,63,System
12:33:04,12:34:10,IvoryWomanPhoenician,155,System
12:36:21,12:36:54,OilLamps,298,User

events 
